6.368563685636856775e+01,6.504065040650405649e+01,6.612466124661247591e+01,6.260162601626015544e+01,6.612466124661247591e+01,6.314363143631436515e+01,6.558265582655826620e+01,6.260162601626015544e+01,6.449864498644986099e+01,6.124661246612465959e+01,6.395663956639566550e+01,6.178861788617886219e+01,6.097560975609756184e+01,6.395663956639566550e+01,6.422764227642277035e+01,6.476964769647696585e+01,6.070460704607045699e+01,6.260162601626015544e+01,6.233062330623305769e+01,6.395663956639566550e+01,6.016260162601626860e+01,6.178861788617886219e+01,6.341463414634146289e+01,6.233062330623305769e+01,6.103896103896103398e+01,6.450216450216450426e+01,6.341991341991342068e+01,6.168831168831169265e+01,6.471861471861471671e+01,6.277056277056276201e+01,6.341991341991342068e+01,6.168831168831169265e+01,6.428571428571429180e+01,6.363636363636363313e+01,6.341991341991342068e+01,6.103896103896103398e+01,6.298701298701298867e+01,6.060606060606060908e+01,6.298701298701298867e+01,6.341991341991342068e+01,6.277056277056276201e+01,6.341991341991342068e+01,6.363636363636363313e+01,6.320346320346320823e+01,6.536796536796536827e+01,6.320346320346320823e+01,6.320346320346320823e+01,6.428571428571429180e+01,6.480144404332129682e+01,6.371841155234656640e+01,6.317689530685920118e+01,6.010830324909747446e+01,6.371841155234656640e+01,6.209386281588448497e+01,6.371841155234656640e+01,6.263537906137184308e+01,6.173285198555957010e+01,6.046931407942238934e+01,6.444043321299639615e+01,6.227436823104692820e+01,6.624548736462094212e+01,6.064981949458483257e+01,6.444043321299639615e+01,6.389891696750902383e+01,6.191335740072202753e+01,6.299638989169674375e+01,6.425992779783393871e+01,6.263537906137184308e+01,6.407942238267148127e+01,6.137184115523465522e+01,6.209386281588448497e+01,6.155234657039711266e+01
6.693766937669376205e+01,6.802168021680216725e+01,6.964769647696476795e+01,6.856368563685636275e+01,6.531165311653116134e+01,6.368563685636856775e+01,7.046070460704606830e+01,6.775067750677507661e+01,6.449864498644986099e+01,6.531165311653116134e+01,7.127371273712736865e+01,6.883468834688346760e+01,6.964769647696476795e+01,6.476964769647696585e+01,6.720867208672086690e+01,6.422764227642277035e+01,6.531165311653116134e+01,6.747967479674797175e+01,6.476964769647696585e+01,6.666666666666665719e+01,6.666666666666665719e+01,6.314363143631436515e+01,6.856368563685636275e+01,6.639566395663956655e+01,7.077922077922077904e+01,6.861471861471861189e+01,6.861471861471861189e+01,6.428571428571429180e+01,6.536796536796536827e+01,6.839826839826839944e+01,6.709956709956711052e+01,6.948051948051947591e+01,6.818181818181817277e+01,6.709956709956711052e+01,6.861471861471861189e+01,6.623376623376623229e+01,6.688311688311688386e+01,6.666666666666665719e+01,6.601731601731601984e+01,6.601731601731601984e+01,6.883116883116883855e+01,6.753246753246753542e+01,6.536796536796536827e+01,6.753246753246753542e+01,6.709956709956711052e+01,6.623376623376623229e+01,6.709956709956711052e+01,6.493506493506492916e+01,6.534296028880865492e+01,6.389891696750902383e+01,6.425992779783393871e+01,6.498194945848375426e+01,6.425992779783393871e+01,6.462093862815883938e+01,6.732851985559567254e+01,6.353790613718411606e+01,6.732851985559567254e+01,6.299638989169674375e+01,6.805054151624548808e+01,6.624548736462094212e+01,6.787003610108303064e+01,6.389891696750902383e+01,6.750902527075812998e+01,6.624548736462094212e+01,6.570397111913356980e+01,6.407942238267148127e+01,6.931407942238266173e+01,6.480144404332129682e+01,6.823104693140794552e+01,6.425992779783393871e+01,6.823104693140794552e+01,6.425992779783393871e+01
5.962059620596205889e+01,5.962059620596205889e+01,6.341463414634146289e+01,6.260162601626015544e+01,6.233062330623305769e+01,6.395663956639566550e+01,6.178861788617886219e+01,6.070460704607045699e+01,5.989159891598916374e+01,6.016260162601626860e+01,6.368563685636856775e+01,6.151761517615176444e+01,6.368563685636856775e+01,6.178861788617886219e+01,6.124661246612465959e+01,6.314363143631436515e+01,6.368563685636856775e+01,6.178861788617886219e+01,6.124661246612465959e+01,5.772357723577236044e+01,6.070460704607045699e+01,6.314363143631436515e+01,6.043360433604335924e+01,6.070460704607045699e+01,6.363636363636363313e+01,6.277056277056276201e+01,6.212121212121212466e+01,6.320346320346320823e+01,6.320346320346320823e+01,6.406926406926406514e+01,6.255411255411254956e+01,6.233766233766233711e+01,6.515151515151515582e+01,6.623376623376623229e+01,6.320346320346320823e+01,6.298701298701298867e+01,6.471861471861471671e+01,6.255411255411254956e+01,6.212121212121212466e+01,6.125541125541125353e+01,6.320346320346320823e+01,6.709956709956711052e+01,6.320346320346320823e+01,6.125541125541125353e+01,6.428571428571429180e+01,6.471861471861471671e+01,6.341991341991342068e+01,6.168831168831169265e+01,6.317689530685920118e+01,6.425992779783393871e+01,6.263537906137184308e+01,6.227436823104692820e+01,6.227436823104692820e+01,6.155234657039711266e+01,6.425992779783393871e+01,6.353790613718411606e+01,6.389891696750902383e+01,6.371841155234656640e+01,6.534296028880865492e+01,6.155234657039711266e+01,6.425992779783393871e+01,6.137184115523465522e+01,6.570397111913356980e+01,6.083032490974729001e+01,6.335740072202165862e+01,6.371841155234656640e+01,6.353790613718411606e+01,6.028880866425993190e+01,6.389891696750902383e+01,6.317689530685920118e+01,6.624548736462094212e+01,6.480144404332129682e+01
6.233062330623305769e+01,6.287262872628726029e+01,6.151761517615176444e+01,6.043360433604335924e+01,6.097560975609756184e+01,6.151761517615176444e+01,6.124661246612465959e+01,6.395663956639566550e+01,6.287262872628726029e+01,6.504065040650405649e+01,6.341463414634146289e+01,6.233062330623305769e+01,6.314363143631436515e+01,6.368563685636856775e+01,6.287262872628726029e+01,6.151761517615176444e+01,6.151761517615176444e+01,5.934959349593496114e+01,6.314363143631436515e+01,6.233062330623305769e+01,6.368563685636856775e+01,6.395663956639566550e+01,6.233062330623305769e+01,6.016260162601626860e+01,6.125541125541125353e+01,6.255411255411254956e+01,6.341991341991342068e+01,6.385281385281385269e+01,6.212121212121212466e+01,6.082251082251082153e+01,6.233766233766233711e+01,6.255411255411254956e+01,6.255411255411254956e+01,5.974025974025973795e+01,6.320346320346320823e+01,6.060606060606060908e+01,5.909090909090909349e+01,6.190476190476190510e+01,6.298701298701298867e+01,6.125541125541125353e+01,6.450216450216450426e+01,6.125541125541125353e+01,6.082251082251082153e+01,5.952380952380952550e+01,6.320346320346320823e+01,5.887445887445888104e+01,6.082251082251082153e+01,6.233766233766233711e+01,6.263537906137184308e+01,6.444043321299639615e+01,6.462093862815883938e+01,6.010830324909747446e+01,6.299638989169674375e+01,6.245487364620938564e+01,6.299638989169674375e+01,6.299638989169674375e+01,6.245487364620938564e+01,5.794223826714801362e+01,6.444043321299639615e+01,6.444043321299639615e+01,6.534296028880865492e+01,6.173285198555957010e+01,6.498194945848375426e+01,6.407942238267148127e+01,6.064981949458483257e+01,6.407942238267148127e+01,6.317689530685920118e+01,6.227436823104692820e+01,6.227436823104692820e+01,6.299638989169674375e+01,6.498194945848375426e+01,6.425992779783393871e+01
6.314363143631436515e+01,6.747967479674797175e+01,6.422764227642277035e+01,6.585365853658537105e+01,6.422764227642277035e+01,6.395663956639566550e+01,6.775067750677507661e+01,6.205962059620596705e+01,6.314363143631436515e+01,6.097560975609756184e+01,6.585365853658537105e+01,6.341463414634146289e+01,6.504065040650405649e+01,6.531165311653116134e+01,6.802168021680216725e+01,6.720867208672086690e+01,6.287262872628726029e+01,6.287262872628726029e+01,6.612466124661247591e+01,6.233062330623305769e+01,6.287262872628726029e+01,6.205962059620596705e+01,6.341463414634146289e+01,6.449864498644986099e+01,6.255411255411254956e+01,6.298701298701298867e+01,6.515151515151515582e+01,6.103896103896103398e+01,6.341991341991342068e+01,6.212121212121212466e+01,6.406926406926406514e+01,5.974025974025973795e+01,6.363636363636363313e+01,6.233766233766233711e+01,6.363636363636363313e+01,6.103896103896103398e+01,6.233766233766233711e+01,6.277056277056276201e+01,6.298701298701298867e+01,6.190476190476190510e+01,6.277056277056276201e+01,6.450216450216450426e+01,6.406926406926406514e+01,6.536796536796536827e+01,6.536796536796536827e+01,6.277056277056276201e+01,6.363636363636363313e+01,6.645021645021644474e+01,6.064981949458483257e+01,6.028880866425993190e+01,6.263537906137184308e+01,6.407942238267148127e+01,6.516245487364621169e+01,6.155234657039711266e+01,6.227436823104692820e+01,6.245487364620938564e+01,6.245487364620938564e+01,6.462093862815883938e+01,6.173285198555957010e+01,6.462093862815883938e+01,6.227436823104692820e+01,6.119133574007220489e+01,5.992779783393501702e+01,6.155234657039711266e+01,6.010830324909747446e+01,6.191335740072202753e+01,6.245487364620938564e+01,6.263537906137184308e+01,6.299638989169674375e+01,6.119133574007220489e+01,6.480144404332129682e+01,6.462093862815883938e+01
6.531165311653116134e+01,6.558265582655826620e+01,6.693766937669376205e+01,6.910569105691057246e+01,6.341463414634146289e+01,6.639566395663956655e+01,6.558265582655826620e+01,6.395663956639566550e+01,6.937669376693766310e+01,6.666666666666665719e+01,6.829268292682927211e+01,6.856368563685636275e+01,6.585365853658537105e+01,6.585365853658537105e+01,6.531165311653116134e+01,6.504065040650405649e+01,6.612466124661247591e+01,6.639566395663956655e+01,6.720867208672086690e+01,6.747967479674797175e+01,6.775067750677507661e+01,6.558265582655826620e+01,6.639566395663956655e+01,6.639566395663956655e+01,6.623376623376623229e+01,6.298701298701298867e+01,6.515151515151515582e+01,6.515151515151515582e+01,6.558441558441559494e+01,6.493506493506492916e+01,6.645021645021644474e+01,6.731601731601732297e+01,6.406926406926406514e+01,6.558441558441559494e+01,6.601731601731601984e+01,6.450216450216450426e+01,6.839826839826839944e+01,6.406926406926406514e+01,6.709956709956711052e+01,6.125541125541125353e+01,6.623376623376623229e+01,6.385281385281385269e+01,6.341991341991342068e+01,6.277056277056276201e+01,6.580086580086580739e+01,6.385281385281385269e+01,6.450216450216450426e+01,6.341991341991342068e+01,6.425992779783393871e+01,6.534296028880865492e+01,6.678700361010831443e+01,6.552346570397111236e+01,6.335740072202165862e+01,6.498194945848375426e+01,6.588447653429602724e+01,6.462093862815883938e+01,6.552346570397111236e+01,6.606498194945848468e+01,6.606498194945848468e+01,6.552346570397111236e+01,6.498194945848375426e+01,6.191335740072202753e+01,6.606498194945848468e+01,6.299638989169674375e+01,6.570397111913356980e+01,6.606498194945848468e+01,6.570397111913356980e+01,6.462093862815883938e+01,6.588447653429602724e+01,6.353790613718411606e+01,6.714801444043321510e+01,6.516245487364621169e+01
6.693766937669376205e+01,6.585365853658537105e+01,6.666666666666665719e+01,6.341463414634146289e+01,6.476964769647696585e+01,6.585365853658537105e+01,6.504065040650405649e+01,6.802168021680216725e+01,6.558265582655826620e+01,6.802168021680216725e+01,6.666666666666665719e+01,6.666666666666665719e+01,6.558265582655826620e+01,6.558265582655826620e+01,6.666666666666665719e+01,6.422764227642277035e+01,6.531165311653116134e+01,6.558265582655826620e+01,6.287262872628726029e+01,6.802168021680216725e+01,6.693766937669376205e+01,6.775067750677507661e+01,6.476964769647696585e+01,6.558265582655826620e+01,6.450216450216450426e+01,6.428571428571429180e+01,6.580086580086580739e+01,6.363636363636363313e+01,6.363636363636363313e+01,6.363636363636363313e+01,6.450216450216450426e+01,6.320346320346320823e+01,6.666666666666665719e+01,6.471861471861471671e+01,6.666666666666665719e+01,6.406926406926406514e+01,6.493506493506492916e+01,6.277056277056276201e+01,6.341991341991342068e+01,6.363636363636363313e+01,6.363636363636363313e+01,6.233766233766233711e+01,6.320346320346320823e+01,6.320346320346320823e+01,6.385281385281385269e+01,6.688311688311688386e+01,6.406926406926406514e+01,6.298701298701298867e+01,6.588447653429602724e+01,6.588447653429602724e+01,6.516245487364621169e+01,6.642599277978339956e+01,6.498194945848375426e+01,6.805054151624548808e+01,6.425992779783393871e+01,6.425992779783393871e+01,6.353790613718411606e+01,6.462093862815883938e+01,6.462093862815883938e+01,6.480144404332129682e+01,6.624548736462094212e+01,6.462093862815883938e+01,6.480144404332129682e+01,6.425992779783393871e+01,6.552346570397111236e+01,6.516245487364621169e+01,6.353790613718411606e+01,6.155234657039711266e+01,6.371841155234656640e+01,6.425992779783393871e+01,6.516245487364621169e+01,6.371841155234656640e+01
6.612466124661247591e+01,6.720867208672086690e+01,6.612466124661247591e+01,6.693766937669376205e+01,6.964769647696476795e+01,6.422764227642277035e+01,6.720867208672086690e+01,6.829268292682927211e+01,6.585365853658537105e+01,6.476964769647696585e+01,6.829268292682927211e+01,6.422764227642277035e+01,6.585365853658537105e+01,6.666666666666665719e+01,6.531165311653116134e+01,6.612466124661247591e+01,6.747967479674797175e+01,6.558265582655826620e+01,6.720867208672086690e+01,6.476964769647696585e+01,6.775067750677507661e+01,6.937669376693766310e+01,6.585365853658537105e+01,6.910569105691057246e+01,6.796536796536796032e+01,6.796536796536796032e+01,6.709956709956711052e+01,6.948051948051947591e+01,6.796536796536796032e+01,6.298701298701298867e+01,6.645021645021644474e+01,6.623376623376623229e+01,6.601731601731601984e+01,6.536796536796536827e+01,6.709956709956711052e+01,6.515151515151515582e+01,6.709956709956711052e+01,6.645021645021644474e+01,6.731601731601732297e+01,6.385281385281385269e+01,6.406926406926406514e+01,6.666666666666665719e+01,6.904761904761905100e+01,6.688311688311688386e+01,6.796536796536796032e+01,6.471861471861471671e+01,6.753246753246753542e+01,6.731601731601732297e+01,6.714801444043321510e+01,6.389891696750902383e+01,6.606498194945848468e+01,6.498194945848375426e+01,6.732851985559567254e+01,6.787003610108303064e+01,6.642599277978339956e+01,6.444043321299639615e+01,6.570397111913356980e+01,6.516245487364621169e+01,6.913357400722021850e+01,6.841155234657038875e+01,6.660649819494585699e+01,6.407942238267148127e+01,6.624548736462094212e+01,6.407942238267148127e+01,6.624548736462094212e+01,6.624548736462094212e+01,6.732851985559567254e+01,6.678700361010831443e+01,6.588447653429602724e+01,6.353790613718411606e+01,6.805054151624548808e+01,6.389891696750902383e+01
6.287262872628726029e+01,6.097560975609756184e+01,6.314363143631436515e+01,6.233062330623305769e+01,6.205962059620596705e+01,6.178861788617886219e+01,6.151761517615176444e+01,6.124661246612465959e+01,6.341463414634146289e+01,6.043360433604335924e+01,6.070460704607045699e+01,6.205962059620596705e+01,6.449864498644986099e+01,6.314363143631436515e+01,6.124661246612465959e+01,6.043360433604335924e+01,6.504065040650405649e+01,6.341463414634146289e+01,6.314363143631436515e+01,5.989159891598916374e+01,6.178861788617886219e+01,6.097560975609756184e+01,6.097560975609756184e+01,6.070460704607045699e+01,6.450216450216450426e+01,6.406926406926406514e+01,6.233766233766233711e+01,6.125541125541125353e+01,6.450216450216450426e+01,6.060606060606060908e+01,6.406926406926406514e+01,6.212121212121212466e+01,6.277056277056276201e+01,6.428571428571429180e+01,6.233766233766233711e+01,6.233766233766233711e+01,6.277056277056276201e+01,6.082251082251082153e+01,6.233766233766233711e+01,6.125541125541125353e+01,6.233766233766233711e+01,6.277056277056276201e+01,6.645021645021644474e+01,6.450216450216450426e+01,6.428571428571429180e+01,6.125541125541125353e+01,6.341991341991342068e+01,6.493506493506492916e+01,6.245487364620938564e+01,6.353790613718411606e+01,6.642599277978339956e+01,6.299638989169674375e+01,6.317689530685920118e+01,6.227436823104692820e+01,6.425992779783393871e+01,6.137184115523465522e+01,6.462093862815883938e+01,6.407942238267148127e+01,6.353790613718411606e+01,6.119133574007220489e+01,6.660649819494585699e+01,6.281588447653430052e+01,6.209386281588448497e+01,6.407942238267148127e+01,6.335740072202165862e+01,6.263537906137184308e+01,6.407942238267148127e+01,6.335740072202165862e+01,6.227436823104692820e+01,6.209386281588448497e+01,6.281588447653430052e+01,6.191335740072202753e+01
6.639566395663956655e+01,6.504065040650405649e+01,6.368563685636856775e+01,6.476964769647696585e+01,6.558265582655826620e+01,6.233062330623305769e+01,6.693766937669376205e+01,6.395663956639566550e+01,6.504065040650405649e+01,6.395663956639566550e+01,6.422764227642277035e+01,6.693766937669376205e+01,6.314363143631436515e+01,6.097560975609756184e+01,6.178861788617886219e+01,6.449864498644986099e+01,6.422764227642277035e+01,6.233062330623305769e+01,6.558265582655826620e+01,6.287262872628726029e+01,6.558265582655826620e+01,6.314363143631436515e+01,6.287262872628726029e+01,6.504065040650405649e+01,6.298701298701298867e+01,6.385281385281385269e+01,6.341991341991342068e+01,6.450216450216450426e+01,6.190476190476190510e+01,6.255411255411254956e+01,6.277056277056276201e+01,6.558441558441559494e+01,6.341991341991342068e+01,6.341991341991342068e+01,6.255411255411254956e+01,6.233766233766233711e+01,6.147186147186146599e+01,6.038961038961039662e+01,6.341991341991342068e+01,6.406926406926406514e+01,6.298701298701298867e+01,6.125541125541125353e+01,6.558441558441559494e+01,6.147186147186146599e+01,6.147186147186146599e+01,6.341991341991342068e+01,6.536796536796536827e+01,6.125541125541125353e+01,6.227436823104692820e+01,6.624548736462094212e+01,6.335740072202165862e+01,6.462093862815883938e+01,6.516245487364621169e+01,6.389891696750902383e+01,6.480144404332129682e+01,6.389891696750902383e+01,6.371841155234656640e+01,6.353790613718411606e+01,6.480144404332129682e+01,6.642599277978339956e+01,6.371841155234656640e+01,6.137184115523465522e+01,6.263537906137184308e+01,6.173285198555957010e+01,6.480144404332129682e+01,6.371841155234656640e+01,6.263537906137184308e+01,6.696750902527075766e+01,6.281588447653430052e+01,6.389891696750902383e+01,6.425992779783393871e+01,6.425992779783393871e+01
