Match_ID,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Clangers2,Contested Marks,Marks Inside 50,Clearances2,Rebound 50s2,1%ers,Bounces,Goals Assists2,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Clangers2(O),Contested Marks(O),Marks Inside 50(O),Clearances2(O),Rebound 50s2(O),1%ers(O),Bounces(O),Goals Assists2(O),Goal Assist %(O)
5325,2011.0,23.0,1.0,0.0,113.0,120.0,-7.0,0.0,5.0,171.0,131.0,302.0,1.31,69.0,73.0,29.0,19.0,24.0,17.0,12.0,9.0,2.0,28.0,60.7,17.76,10.79,36.0,40.0,30.0,47.0,1.68,2.76,55.3,36.2,187.0,87.8,24.33,83.0,7.0,6.0,7.0,2.0,130.0,168.0,217.0,71.9,40.0,14.0,14.0,36.0,30.0,45.0,10.0,12.0,70.6,200.0,165.0,365.0,1.21,94.0,84.0,51.0,25.0,19.0,17.0,10.0,16.0,2.0,35.0,48.6,21.47,10.43,45.0,44.0,27.0,54.0,1.54,3.18,61.1,31.5,186.8,85.0,23.91,81.7,10.0,4.0,4.0,4.0,147.0,224.0,264.0,72.3,44.0,16.0,21.0,45.0,27.0,55.0,14.0,10.0,58.8
5332,2011.0,24.0,0.0,0.0,112.0,104.0,8.0,1.0,11.0,199.0,135.0,334.0,1.47,82.0,78.0,37.0,28.0,13.0,17.0,12.0,6.0,4.0,27.0,63.0,19.65,12.37,43.0,40.0,35.0,43.0,1.59,2.53,53.5,39.5,187.8,88.5,24.74,88.8,7.0,5.0,6.0,4.0,137.0,198.0,258.0,77.2,40.0,14.0,11.0,43.0,35.0,67.0,10.0,12.0,70.6,181.0,142.0,323.0,1.27,71.0,72.0,55.0,13.0,28.0,15.0,9.0,13.0,1.0,29.0,51.7,21.53,11.14,41.0,50.0,25.0,54.0,1.86,3.6,51.9,27.8,188.2,86.0,23.0,64.1,10.0,7.0,4.0,1.0,137.0,188.0,236.0,73.1,50.0,16.0,12.0,41.0,25.0,65.0,6.0,9.0,60.0
5351,2012.0,1.0,0.0,0.0,89.0,85.0,4.0,1.0,15.0,192.0,140.0,332.0,1.37,75.0,70.0,40.0,32.0,21.0,13.0,8.0,10.0,1.0,24.0,54.2,25.54,13.83,44.0,49.0,27.0,50.0,2.08,3.85,46.0,26.0,188.9,87.8,24.0,75.4,10.0,5.0,4.0,3.0,152.0,179.0,225.0,67.8,49.0,16.0,9.0,44.0,27.0,37.0,12.0,8.0,61.5,225.0,113.0,338.0,1.99,114.0,71.0,40.0,21.0,32.0,13.0,11.0,6.0,1.0,20.0,65.0,26.0,16.9,29.0,54.0,34.0,42.0,2.1,3.23,45.2,31.0,187.5,86.8,26.74,122.2,4.0,5.0,4.0,9.0,127.0,205.0,244.0,72.2,54.0,11.0,9.0,29.0,34.0,46.0,20.0,11.0,84.6
5353,2012.0,2.0,1.0,0.0,86.0,111.0,-25.0,0.0,5.0,185.0,145.0,330.0,1.28,82.0,48.0,25.0,23.0,24.0,13.0,7.0,6.0,2.0,21.0,61.9,25.38,15.71,41.0,56.0,42.0,45.0,2.14,3.46,42.2,28.9,188.9,88.1,24.8,78.0,10.0,5.0,4.0,3.0,134.0,199.0,235.0,71.2,56.0,11.0,5.0,41.0,42.0,57.0,12.0,7.0,53.8,220.0,112.0,332.0,1.96,102.0,80.0,53.0,24.0,23.0,16.0,14.0,13.0,2.0,31.0,51.6,20.75,10.71,33.0,51.0,28.0,63.0,2.03,3.94,46.0,25.4,188.2,86.5,24.8,91.0,10.0,4.0,4.0,4.0,138.0,197.0,246.0,74.1,51.0,17.0,14.0,33.0,28.0,48.0,5.0,14.0,87.5
5363,2012.0,3.0,0.0,1.0,83.0,105.0,-22.0,0.0,16.0,226.0,155.0,381.0,1.46,113.0,50.0,35.0,23.0,17.0,12.0,7.0,11.0,0.0,23.0,52.2,31.75,16.57,36.0,40.0,35.0,39.0,1.7,3.25,59.0,30.8,189.3,88.1,23.91,74.5,10.0,6.0,4.0,2.0,141.0,243.0,279.0,73.2,40.0,16.0,13.0,36.0,35.0,57.0,9.0,7.0,58.3,178.0,156.0,334.0,1.14,58.0,65.0,47.0,18.0,23.0,16.0,9.0,6.0,3.0,25.0,64.0,20.88,13.36,42.0,39.0,23.0,53.0,2.12,3.31,41.5,30.2,187.5,88.3,25.58,107.6,6.0,8.0,1.0,7.0,146.0,192.0,250.0,74.9,39.0,6.0,8.0,42.0,23.0,56.0,14.0,9.0,56.2
5372,2012.0,4.0,1.0,0.0,73.0,97.0,-24.0,0.0,4.0,207.0,191.0,398.0,1.08,100.0,52.0,27.0,19.0,17.0,10.0,7.0,11.0,2.0,23.0,43.5,39.8,17.3,34.0,38.0,28.0,55.0,2.39,5.5,38.2,18.2,189.0,87.9,24.8,74.1,10.0,6.0,4.0,2.0,139.0,261.0,299.0,75.1,38.0,12.0,9.0,34.0,28.0,47.0,22.0,7.0,70.0,216.0,164.0,380.0,1.32,91.0,72.0,44.0,17.0,19.0,14.0,7.0,10.0,3.0,27.0,51.9,27.14,14.07,37.0,47.0,41.0,47.0,1.74,3.36,51.1,29.8,188.4,89.5,24.0,81.1,8.0,7.0,2.0,5.0,140.0,234.0,286.0,75.3,47.0,15.0,13.0,37.0,41.0,48.0,11.0,7.0,50.0
5387,2012.0,5.0,1.0,0.0,91.0,110.0,-19.0,0.0,1.0,186.0,136.0,322.0,1.37,97.0,54.0,22.0,20.0,17.0,14.0,8.0,6.0,1.0,21.0,66.7,23.0,15.33,27.0,51.0,39.0,47.0,2.24,3.36,42.6,29.8,188.0,87.1,24.8,78.3,10.0,5.0,4.0,3.0,119.0,199.0,231.0,71.7,51.0,10.0,15.0,27.0,39.0,43.0,16.0,8.0,57.1,221.0,138.0,359.0,1.6,95.0,65.0,45.0,17.0,20.0,16.0,9.0,11.0,3.0,30.0,53.3,22.44,11.97,37.0,49.0,32.0,61.0,2.03,3.81,44.3,26.2,186.2,88.7,24.49,76.5,12.0,4.0,1.0,5.0,138.0,217.0,263.0,73.3,49.0,12.0,12.0,37.0,32.0,24.0,1.0,9.0,56.2
5395,2012.0,6.0,0.0,1.0,54.0,91.0,-37.0,0.0,14.0,177.0,144.0,321.0,1.23,77.0,66.0,27.0,25.0,20.0,8.0,5.0,5.0,1.0,14.0,57.1,40.12,22.93,35.0,44.0,38.0,38.0,2.71,4.75,34.2,21.1,188.2,87.1,24.8,74.6,10.0,7.0,2.0,3.0,137.0,192.0,207.0,64.5,44.0,7.0,6.0,35.0,38.0,45.0,4.0,5.0,62.5,209.0,186.0,395.0,1.12,83.0,60.0,57.0,21.0,25.0,13.0,7.0,11.0,2.0,26.0,50.0,30.38,15.19,41.0,55.0,25.0,55.0,2.12,4.23,43.6,23.6,187.1,86.5,23.91,72.8,7.0,10.0,2.0,3.0,135.0,250.0,285.0,72.2,55.0,5.0,13.0,41.0,25.0,39.0,17.0,7.0,53.8
5404,2012.0,7.0,1.0,0.0,47.0,87.0,-40.0,0.0,6.0,182.0,181.0,363.0,1.01,83.0,76.0,36.0,17.0,25.0,7.0,4.0,4.0,1.0,12.0,58.3,51.86,30.25,39.0,59.0,36.0,36.0,3.0,5.14,30.6,19.4,187.9,87.1,24.49,81.2,9.0,7.0,2.0,4.0,136.0,224.0,256.0,70.5,59.0,9.0,3.0,39.0,36.0,45.0,12.0,4.0,57.1,204.0,203.0,407.0,1.0,84.0,75.0,56.0,26.0,17.0,12.0,10.0,13.0,2.0,27.0,44.4,33.92,15.07,38.0,40.0,28.0,55.0,2.04,4.58,45.5,21.8,189.2,89.2,25.33,89.2,8.0,7.0,3.0,4.0,158.0,253.0,302.0,74.2,40.0,10.0,12.0,38.0,28.0,36.0,4.0,10.0,83.3
5407,2012.0,8.0,0.0,0.0,95.0,93.0,2.0,1.0,12.0,191.0,137.0,328.0,1.39,84.0,70.0,51.0,21.0,14.0,14.0,12.0,8.0,3.0,25.0,56.0,23.43,13.12,34.0,41.0,44.0,42.0,1.68,3.0,52.4,33.3,188.1,87.5,24.41,83.2,8.0,7.0,4.0,3.0,136.0,187.0,219.0,66.8,41.0,5.0,11.0,34.0,44.0,31.0,24.0,12.0,85.7,182.0,133.0,315.0,1.37,63.0,75.0,44.0,14.0,20.0,14.0,6.0,7.0,2.0,23.0,60.9,22.5,13.7,40.0,46.0,23.0,60.0,2.61,4.29,35.0,23.3,187.3,86.5,23.91,75.2,12.0,5.0,1.0,4.0,135.0,170.0,215.0,68.3,46.0,7.0,9.0,40.0,23.0,49.0,8.0,6.0,42.9
5417,2012.0,9.0,1.0,1.0,118.0,70.0,48.0,1.0,8.0,202.0,164.0,366.0,1.23,77.0,68.0,56.0,14.0,13.0,17.0,10.0,11.0,5.0,33.0,51.5,21.53,11.09,41.0,36.0,32.0,61.0,1.85,3.59,45.9,27.9,188.3,87.6,24.49,85.0,8.0,6.0,5.0,3.0,151.0,219.0,262.0,71.6,36.0,10.0,8.0,41.0,32.0,51.0,14.0,10.0,58.8,171.0,155.0,326.0,1.1,67.0,72.0,38.0,13.0,14.0,10.0,9.0,9.0,1.0,20.0,50.0,32.6,16.3,44.0,34.0,34.0,47.0,2.35,4.7,40.4,21.3,187.5,83.6,22.74,44.7,17.0,2.0,1.0,2.0,136.0,197.0,233.0,71.5,34.0,12.0,10.0,44.0,34.0,51.0,8.0,9.0,90.0
5428,2012.0,10.0,0.0,0.0,99.0,45.0,54.0,1.0,3.0,223.0,132.0,355.0,1.69,79.0,82.0,41.0,16.0,11.0,14.0,6.0,10.0,5.0,29.0,48.3,25.36,12.24,52.0,43.0,32.0,61.0,2.1,4.36,39.3,23.0,188.5,88.4,24.41,84.2,7.0,6.0,6.0,3.0,161.0,181.0,239.0,67.3,43.0,12.0,6.0,52.0,32.0,53.0,3.0,6.0,42.9,187.0,123.0,310.0,1.52,64.0,80.0,56.0,11.0,16.0,6.0,4.0,5.0,4.0,15.0,40.0,51.67,20.67,40.0,59.0,35.0,41.0,2.73,6.83,26.8,14.6,186.5,85.6,24.33,82.6,6.0,9.0,3.0,4.0,150.0,157.0,184.0,59.4,59.0,6.0,5.0,40.0,35.0,66.0,6.0,4.0,66.7
5437,2012.0,11.0,0.0,1.0,62.0,108.0,-46.0,0.0,10.0,183.0,115.0,298.0,1.59,79.0,68.0,54.0,15.0,16.0,9.0,6.0,3.0,5.0,17.0,52.9,33.11,17.53,46.0,54.0,33.0,41.0,2.41,4.56,29.3,22.0,188.3,87.7,24.16,79.9,9.0,4.0,6.0,3.0,128.0,168.0,207.0,69.5,54.0,12.0,4.0,46.0,33.0,46.0,5.0,6.0,66.7,227.0,150.0,377.0,1.51,91.0,70.0,41.0,16.0,15.0,16.0,8.0,12.0,0.0,28.0,57.1,23.56,13.46,45.0,40.0,29.0,56.0,2.0,3.5,50.0,28.6,186.5,85.6,24.58,94.2,9.0,3.0,4.0,6.0,133.0,237.0,292.0,77.5,40.0,8.0,14.0,45.0,29.0,41.0,12.0,8.0,50.0
5444,2012.0,12.0,1.0,0.0,57.0,95.0,-38.0,0.0,18.0,180.0,146.0,326.0,1.23,72.0,66.0,25.0,21.0,20.0,8.0,6.0,7.0,2.0,17.0,47.1,40.75,19.18,24.0,51.0,41.0,44.0,2.59,5.5,34.1,18.2,188.4,87.5,24.41,82.5,8.0,6.0,5.0,3.0,131.0,192.0,239.0,73.3,51.0,9.0,10.0,24.0,41.0,47.0,16.0,6.0,75.0,252.0,164.0,416.0,1.54,122.0,65.0,34.0,20.0,21.0,13.0,10.0,15.0,2.0,30.0,43.3,32.0,13.87,37.0,46.0,34.0,59.0,1.97,4.54,47.5,22.0,187.4,87.5,24.49,87.7,11.0,3.0,1.0,7.0,160.0,261.0,311.0,74.8,46.0,16.0,17.0,37.0,34.0,39.0,12.0,10.0,76.9
5457,2012.0,14.0,1.0,0.0,61.0,99.0,-38.0,0.0,7.0,175.0,140.0,315.0,1.25,53.0,85.0,59.0,28.0,14.0,8.0,2.0,7.0,6.0,21.0,38.1,39.38,15.0,51.0,53.0,39.0,37.0,1.76,4.62,40.5,21.6,188.6,86.9,23.8,70.7,11.0,4.0,4.0,3.0,144.0,169.0,210.0,66.7,53.0,6.0,4.0,51.0,39.0,42.0,5.0,2.0,25.0,203.0,149.0,352.0,1.36,82.0,70.0,44.0,15.0,28.0,14.0,11.0,11.0,4.0,29.0,48.3,25.14,12.14,35.0,50.0,25.0,63.0,2.17,4.5,39.7,22.2,188.0,87.2,25.41,104.0,9.0,3.0,3.0,7.0,153.0,194.0,240.0,68.2,50.0,8.0,19.0,35.0,25.0,51.0,0.0,11.0,78.6
5464,2012.0,15.0,0.0,1.0,58.0,116.0,-58.0,0.0,1.0,171.0,112.0,283.0,1.53,77.0,62.0,23.0,17.0,15.0,8.0,6.0,8.0,2.0,18.0,44.4,35.38,15.72,34.0,41.0,33.0,35.0,1.94,4.38,45.7,22.9,188.1,86.6,23.8,72.4,10.0,4.0,6.0,2.0,123.0,158.0,193.0,68.2,41.0,12.0,5.0,34.0,33.0,46.0,3.0,6.0,75.0,244.0,118.0,362.0,2.07,105.0,60.0,64.0,15.0,17.0,17.0,14.0,13.0,1.0,31.0,54.8,21.29,11.68,48.0,36.0,25.0,59.0,1.9,3.47,50.8,28.8,186.2,89.0,24.8,83.8,9.0,6.0,2.0,5.0,146.0,222.0,263.0,72.7,36.0,14.0,20.0,48.0,25.0,60.0,9.0,14.0,82.4
5471,2012.0,16.0,0.0,1.0,77.0,127.0,-50.0,0.0,5.0,196.0,190.0,386.0,1.03,78.0,43.0,31.0,19.0,17.0,11.0,4.0,10.0,1.0,22.0,50.0,35.09,17.55,39.0,45.0,32.0,45.0,2.05,4.09,46.7,24.4,189.5,87.9,23.91,71.2,10.0,5.0,5.0,2.0,136.0,243.0,284.0,73.6,45.0,8.0,8.0,39.0,32.0,39.0,20.0,4.0,36.4,221.0,143.0,364.0,1.55,104.0,61.0,38.0,17.0,20.0,19.0,13.0,13.0,0.0,32.0,59.4,19.16,11.38,30.0,49.0,29.0,55.0,1.72,2.89,58.2,34.5,187.6,87.0,25.8,81.9,9.0,7.0,3.0,3.0,137.0,230.0,261.0,71.7,49.0,12.0,14.0,30.0,29.0,43.0,20.0,13.0,68.4
5482,2012.0,17.0,1.0,1.0,84.0,56.0,28.0,1.0,11.0,191.0,169.0,360.0,1.13,67.0,41.0,33.0,25.0,31.0,12.0,7.0,7.0,5.0,24.0,50.0,30.0,15.0,35.0,66.0,46.0,45.0,1.88,3.75,42.2,26.7,188.7,87.0,24.16,80.6,9.0,5.0,5.0,3.0,142.0,208.0,255.0,70.8,66.0,9.0,10.0,35.0,46.0,64.0,3.0,7.0,58.3,218.0,137.0,355.0,1.59,88.0,73.0,34.0,31.0,25.0,8.0,5.0,7.0,1.0,16.0,50.0,44.38,22.19,34.0,61.0,31.0,55.0,3.44,6.88,27.3,14.5,187.2,86.8,24.8,64.7,11.0,6.0,4.0,1.0,133.0,216.0,256.0,72.1,61.0,7.0,10.0,34.0,31.0,36.0,4.0,5.0,62.5
5493,2012.0,18.0,0.0,1.0,48.0,75.0,-27.0,0.0,6.0,176.0,185.0,361.0,0.95,71.0,59.0,31.0,27.0,16.0,6.0,5.0,7.0,5.0,18.0,33.3,60.17,20.06,39.0,39.0,26.0,43.0,2.39,7.17,30.2,14.0,188.5,87.0,24.33,81.8,8.0,5.0,6.0,3.0,140.0,212.0,249.0,69.0,39.0,8.0,10.0,39.0,26.0,36.0,4.0,5.0,83.3,220.0,125.0,345.0,1.76,114.0,71.0,35.0,16.0,27.0,11.0,5.0,9.0,0.0,20.0,55.0,31.36,17.25,30.0,49.0,34.0,44.0,2.2,4.0,45.5,25.0,188.3,87.2,25.16,90.4,8.0,6.0,4.0,4.0,136.0,210.0,251.0,72.8,49.0,14.0,15.0,30.0,34.0,38.0,5.0,5.0,45.5
5498,2012.0,19.0,1.0,0.0,73.0,107.0,-34.0,0.0,9.0,195.0,163.0,358.0,1.2,94.0,40.0,20.0,25.0,30.0,10.0,5.0,10.0,3.0,23.0,43.5,35.8,15.57,28.0,68.0,27.0,56.0,2.43,5.6,35.7,17.9,188.5,86.9,24.24,82.7,8.0,5.0,5.0,4.0,132.0,222.0,268.0,74.9,68.0,16.0,9.0,28.0,27.0,42.0,17.0,5.0,50.0,215.0,160.0,375.0,1.34,107.0,49.0,36.0,30.0,25.0,16.0,12.0,9.0,2.0,27.0,59.3,23.44,13.89,31.0,46.0,43.0,46.0,1.7,2.88,54.3,34.8,187.2,83.9,21.66,48.5,18.0,1.0,0.0,3.0,138.0,233.0,291.0,77.6,46.0,18.0,15.0,31.0,43.0,43.0,16.0,12.0,75.0
5511,2012.0,20.0,1.0,0.0,87.0,159.0,-72.0,0.0,10.0,169.0,143.0,312.0,1.18,75.0,42.0,32.0,13.0,23.0,13.0,10.0,7.0,2.0,22.0,59.1,24.0,14.18,32.0,44.0,34.0,41.0,1.86,3.15,48.8,31.7,188.4,88.0,24.91,91.0,7.0,5.0,5.0,5.0,117.0,196.0,229.0,73.4,44.0,7.0,12.0,32.0,34.0,29.0,18.0,10.0,76.9,219.0,166.0,385.0,1.32,112.0,57.0,37.0,23.0,13.0,24.0,17.0,14.0,1.0,39.0,61.5,16.04,9.87,36.0,30.0,25.0,63.0,1.62,2.62,60.3,38.1,187.4,86.2,25.66,108.3,7.0,4.0,4.0,7.0,119.0,266.0,316.0,82.1,30.0,7.0,16.0,36.0,25.0,39.0,5.0,17.0,70.8
5520,2012.0,21.0,0.0,1.0,50.0,98.0,-48.0,0.0,17.0,199.0,140.0,339.0,1.42,105.0,48.0,19.0,25.0,24.0,6.0,3.0,11.0,3.0,20.0,30.0,56.5,16.95,30.0,50.0,29.0,48.0,2.4,8.0,35.4,12.5,188.4,87.0,24.41,81.8,9.0,5.0,3.0,5.0,115.0,222.0,242.0,71.4,50.0,11.0,13.0,30.0,29.0,37.0,18.0,3.0,50.0,201.0,161.0,362.0,1.25,99.0,46.0,46.0,24.0,25.0,14.0,7.0,10.0,4.0,28.0,50.0,25.86,12.93,31.0,50.0,35.0,46.0,1.64,3.29,52.2,30.4,187.7,88.5,25.41,108.5,6.0,7.0,3.0,6.0,119.0,244.0,276.0,76.2,50.0,10.0,15.0,31.0,35.0,40.0,21.0,7.0,50.0
5525,2012.0,22.0,0.0,1.0,93.0,104.0,-11.0,0.0,2.0,196.0,119.0,315.0,1.65,56.0,61.0,50.0,28.0,21.0,14.0,8.0,7.0,2.0,23.0,60.9,22.5,13.7,54.0,57.0,30.0,49.0,2.13,3.5,42.9,28.6,187.3,86.3,24.74,89.5,7.0,5.0,5.0,5.0,156.0,157.0,196.0,62.2,57.0,5.0,9.0,54.0,30.0,45.0,6.0,8.0,57.1,188.0,122.0,310.0,1.54,58.0,66.0,43.0,21.0,28.0,16.0,9.0,7.0,1.0,24.0,66.7,19.38,12.92,40.0,51.0,29.0,48.0,2.0,3.0,47.9,33.3,186.9,85.3,24.66,83.1,9.0,6.0,4.0,3.0,157.0,151.0,203.0,65.5,51.0,6.0,9.0,40.0,29.0,54.0,5.0,9.0,56.2
5538,2012.0,23.0,1.0,0.5,106.0,106.0,0.0,0.5,14.0,178.0,153.0,331.0,1.16,83.0,58.0,37.0,18.0,20.0,16.0,14.0,8.0,2.0,26.0,61.5,20.69,12.73,36.0,51.0,30.0,52.0,2.0,3.25,46.2,30.8,187.3,86.2,24.49,89.0,8.0,4.0,5.0,5.0,115.0,222.0,252.0,76.1,51.0,7.0,18.0,36.0,30.0,47.0,20.0,14.0,87.5,202.0,149.0,351.0,1.36,97.0,50.0,32.0,20.0,18.0,16.0,7.0,9.0,1.0,26.0,61.5,21.94,13.5,37.0,37.0,31.0,52.0,2.0,3.25,48.1,30.8,187.9,87.1,23.66,77.3,8.0,8.0,3.0,3.0,129.0,210.0,262.0,74.6,37.0,17.0,12.0,37.0,31.0,37.0,21.0,7.0,43.8
5556,2013.0,1.0,1.0,1.0,133.0,54.0,79.0,1.0,11.0,226.0,151.0,377.0,1.5,98.0,62.0,32.0,24.0,27.0,19.0,14.0,15.0,4.0,38.0,50.0,19.84,9.92,43.0,47.0,30.0,62.0,1.63,3.26,54.8,30.6,188.4,87.2,23.24,55.2,13.0,4.0,3.0,2.0,140.0,232.0,273.0,72.4,47.0,12.0,18.0,43.0,30.0,39.0,6.0,14.0,73.7,170.0,126.0,296.0,1.35,73.0,54.0,41.0,27.0,23.0,8.0,6.0,4.0,2.0,14.0,57.1,37.0,21.14,34.0,53.0,39.0,41.0,2.93,5.12,29.3,19.5,187.5,87.9,24.33,64.2,10.0,5.0,6.0,1.0,122.0,174.0,216.0,73.0,53.0,11.0,9.0,34.0,39.0,49.0,9.0,6.0,75.0
5563,2013.0,2.0,0.0,0.0,134.0,78.0,56.0,1.0,9.0,225.0,164.0,389.0,1.37,110.0,55.0,26.0,28.0,24.0,19.0,15.0,14.0,6.0,39.0,48.7,20.47,9.97,25.0,52.0,22.0,67.0,1.72,3.53,49.3,28.4,188.5,87.5,23.41,60.1,12.0,3.0,5.0,2.0,127.0,255.0,281.0,72.2,52.0,11.0,21.0,25.0,22.0,39.0,10.0,15.0,78.9,189.0,119.0,308.0,1.59,70.0,53.0,28.0,25.0,28.0,11.0,4.0,11.0,1.0,23.0,47.8,28.0,13.39,38.0,65.0,40.0,39.0,1.7,3.55,56.4,28.2,187.0,84.4,21.8,34.6,17.0,3.0,1.0,1.0,134.0,171.0,204.0,66.2,65.0,2.0,10.0,38.0,40.0,43.0,12.0,4.0,36.4
5576,2013.0,3.0,0.0,0.0,118.0,109.0,9.0,1.0,1.0,215.0,154.0,369.0,1.4,84.0,58.0,46.0,25.0,24.0,17.0,11.0,11.0,5.0,33.0,51.5,21.71,11.18,43.0,44.0,26.0,56.0,1.7,3.29,50.0,30.4,188.3,87.5,23.58,63.4,11.0,4.0,5.0,2.0,160.0,202.0,258.0,69.9,44.0,19.0,13.0,43.0,26.0,34.0,11.0,11.0,64.7,204.0,127.0,331.0,1.61,75.0,59.0,39.0,24.0,25.0,16.0,11.0,10.0,3.0,29.0,55.2,20.69,11.41,41.0,47.0,38.0,50.0,1.72,3.12,52.0,32.0,185.4,88.4,25.8,91.2,7.0,7.0,3.0,5.0,145.0,172.0,229.0,69.2,47.0,12.0,8.0,41.0,38.0,36.0,11.0,11.0,68.8
5582,2013.0,4.0,1.0,1.0,104.0,66.0,38.0,1.0,8.0,244.0,162.0,406.0,1.51,127.0,55.0,33.0,20.0,11.0,16.0,9.0,5.0,3.0,24.0,66.7,25.38,16.92,30.0,45.0,39.0,53.0,2.21,3.31,39.6,30.2,188.4,87.7,23.91,73.6,9.0,5.0,5.0,3.0,138.0,269.0,310.0,76.4,45.0,6.0,10.0,30.0,39.0,47.0,5.0,9.0,56.2,210.0,145.0,355.0,1.45,81.0,42.0,26.0,11.0,20.0,9.0,8.0,9.0,3.0,21.0,42.9,39.44,16.9,37.0,59.0,36.0,56.0,2.67,6.22,32.1,16.1,188.4,88.0,23.49,58.7,15.0,3.0,1.0,3.0,150.0,208.0,243.0,68.5,59.0,10.0,12.0,37.0,36.0,53.0,3.0,8.0,88.9
5591,2013.0,5.0,0.0,0.0,84.0,79.0,5.0,1.0,17.0,202.0,164.0,366.0,1.23,68.0,67.0,31.0,18.0,14.0,12.0,9.0,12.0,0.0,24.0,50.0,30.5,15.25,32.0,52.0,33.0,50.0,2.08,4.17,48.0,24.0,188.6,88.0,24.8,76.9,8.0,6.0,5.0,3.0,144.0,212.0,245.0,66.9,52.0,7.0,3.0,32.0,33.0,42.0,13.0,9.0,75.0,228.0,120.0,348.0,1.9,114.0,70.0,35.0,14.0,18.0,10.0,9.0,14.0,5.0,29.0,34.5,34.8,12.0,30.0,52.0,32.0,50.0,1.72,5.0,48.0,20.0,187.5,87.0,25.41,94.2,6.0,8.0,5.0,3.0,137.0,204.0,241.0,69.3,52.0,18.0,20.0,30.0,32.0,43.0,10.0,9.0,90.0
5597,2013.0,6.0,1.0,0.0,83.0,93.0,-10.0,0.0,12.0,159.0,148.0,307.0,1.07,58.0,78.0,31.0,15.0,38.0,12.0,7.0,8.0,3.0,23.0,52.2,25.58,13.35,36.0,52.0,34.0,43.0,1.87,3.58,46.5,27.9,187.5,87.0,24.16,75.0,9.0,5.0,5.0,3.0,128.0,175.0,217.0,70.7,52.0,7.0,12.0,36.0,34.0,47.0,9.0,7.0,58.3,200.0,136.0,336.0,1.47,75.0,66.0,50.0,38.0,15.0,14.0,9.0,8.0,1.0,23.0,60.9,24.0,14.61,42.0,39.0,29.0,54.0,2.35,3.86,40.7,25.9,187.5,87.1,24.49,76.9,8.0,8.0,3.0,3.0,159.0,175.0,227.0,67.6,39.0,11.0,14.0,42.0,29.0,27.0,7.0,9.0,64.3
5605,2013.0,7.0,0.0,1.0,73.0,114.0,-41.0,0.0,14.0,160.0,158.0,318.0,1.01,75.0,54.0,33.0,21.0,15.0,10.0,6.0,9.0,4.0,23.0,43.5,31.8,13.83,38.0,47.0,25.0,44.0,1.91,4.4,43.2,22.7,187.5,86.1,23.33,62.4,12.0,3.0,5.0,2.0,119.0,201.0,224.0,70.4,47.0,10.0,15.0,38.0,25.0,30.0,9.0,6.0,60.0,253.0,118.0,371.0,2.14,148.0,57.0,44.0,15.0,21.0,18.0,12.0,6.0,0.0,24.0,75.0,20.61,15.46,31.0,40.0,32.0,45.0,1.88,2.5,53.3,40.0,187.3,88.1,25.66,95.1,5.0,6.0,8.0,3.0,123.0,251.0,297.0,80.1,40.0,12.0,18.0,31.0,32.0,22.0,12.0,12.0,66.7
5619,2013.0,8.0,1.0,0.0,91.0,109.0,-18.0,0.0,3.0,170.0,143.0,313.0,1.19,67.0,82.0,41.0,24.0,22.0,14.0,9.0,7.0,0.0,21.0,66.7,22.36,14.9,36.0,47.0,31.0,40.0,1.9,2.86,52.5,35.0,187.8,87.4,24.8,75.1,10.0,4.0,5.0,3.0,124.0,187.0,217.0,69.3,47.0,10.0,7.0,36.0,31.0,33.0,11.0,9.0,64.3,208.0,146.0,354.0,1.42,86.0,77.0,42.0,22.0,24.0,16.0,13.0,9.0,4.0,29.0,55.2,22.12,12.21,38.0,45.0,23.0,54.0,1.86,3.38,46.3,29.6,188.1,87.6,25.16,89.7,8.0,7.0,1.0,6.0,153.0,202.0,260.0,73.4,45.0,14.0,19.0,38.0,23.0,44.0,14.0,13.0,81.2
